student_id,student_name,student_class,student_gender,student_age,student_height,student_score
95,SUNITA SINHA,Class 12C,F,11,115.9,48.38
7672,LAKSHMI SHARMA,Class 8C,F,13,145.2,30.16
7673,ANKIT RAO,Class 2B,F,9,140.9,8.3
7674,LAKSHMI PATEL,Class 6B,M,10,110.5,92.78
7675,PRIYA MENON,Class 1A,F,5,181.1,56.25
7676,DAVID KUMAR,Class 1C,M,15,119.6,71.0
7677,FATIMA KHAN,Class 11A,F,6,157.7,76.34
7678,Neha Rao,Class 10C,M,14,164.1,65.95
7679,RAVI SINGH,Class 1B,f,5,186.6,23.84
7680,ARUN KUMAR,Class 4A,F,11,168.4,84.18
7681,MOHAMMED MENON,Class 9A,M,16,131.3,20.44
7682,FATIMA VERMA,Class 4C,M,13,119.1,82.31
7683,VIJAY KHAN,Class 6C,F,9,197.4,44.6
7684,POOJA MISHRA,Class 10A,F,14,170.3,43.23
7685,  PRAKASH GUPTA  ,Class 9C,M,15,187.3,18.13
7686,TANYA SHARMA,Class 11A,F,11,160.4,72.09
7687,TANYA VERMA,Class 5C,M,10,137.8,28.09
7688,David Das,Class 7C,UNKNOWN,7,108.3,88.06
7689,KIRAN RAO,Class 9B,M,10,155.2,56.18
7690,LAKSHMI REDDY,Class 12B,M,14,121.4,24.17
7691,PRIYA REDDY,Class 4A,F,16,124.2,18.31
7692,SANJAY BAJAJ,Class 12B,F,7,149.4,92.01
7693,ANKIT DAS,Class 9A,F,8,132.3,90.5
7694,TANYA SMITH,Class 7B,F,14,197.3,54.25
7695,NIKHIL SHUKLA,Class 6C,M,15,168.6,N/A
7696,SARAH SMITH,Class 11C,F,15,133.3,65.11
7697,TANYA VERMA,Class 10A,F,10,?,58.39
7698,MOHAMMED NAIR,Class 1A,F,7,,69.43
7699,Ravi Dubey,Class 12B,F,8,192.0,61.09
7700,KAVYA SINHA,Class 6C,M,8,136.5,72.76
7701,RAVI NAIR,Class 6A,M,6,188.3,50.0
7702,NIKHIL KUMAR,Class 5B,M,9,184.4,20.69
7703,POOJA MISHRA,Class 9B,F,11,167.7,33.12
7704,POOJA DUBEY,Class 5B,F,17,118.5,13.79
7705,,Class 11B,M,18,183.2,53.3
7706,PRAKASH DUBEY,Class 9A,M,11,140.6,14.72
7707,KIRAN IYER,Class 3B,F,18,101.8,88.67
7708,SUNITA SINHA,Class 7B,F,17,159.6,32.56
7709,LAKSHMI SHUKLA,Class 1C,M,6,113.4,64.64
7710,MOHAMMED GUPTA,Class 12A,F,9,161.1,62.97
7711,PRAKASH BAJAJ,Class 5A,F,13,180.6,71.72
7712,,Class 5A,M,17,158.8,20.9
7713,SUNITA RAO,Class 10A,F,,999.9,71.9
7714,NIKHIL SHUKLA,Class 5A,M,12,173.6,84.62
7715,ARUN VERMA,,M,7,167.2,41.13
7717,NEHA SHUKLA,Class 5C,F,5,159.4,78.88
7719,NEHA KHAN,Class 3A,F,15,152.1,36.6
7720,RAHUL CHOPRA,Class 5A,F,11,153.6,45.15
7721,  ARUN TIWARI  ,Class 12B,F,14,137.7,97.69
7722,RAVI SHARMA,Class 9C,M,12,103.7,39.06
7723,  SANJAY TIWARI  ,Class 3B,M,18,164.1,94.25
7724,NEHA MENON,Class 11A,F,13,122.7,32.66
7725,DAVID PILLAI,Class 2B,F,12,148.9,99.85
7726,KIRAN RAO,Class 10B,M,11,144.7,1.75
7727,DIVYA KUMAR,Class 9B,F,17,173.1,4.85
7728,ARJUN SINGH,Class 2C,F,16,tall,65.69
7729,ASHA DUBEY,Class 1B,M,16,196.1,abc
7730,ARUN SINHA,Class 2B,M,18,192.0,1.65
7731,KIRAN VERMA,Class 7C,F,16,186.2,99.58
7732,JAMES BAJAJ,Class 11A,F,9,127.0,31.88
7733,PRAKASH REDDY,Class 3C,F,14,146.7,27.96
7734,CHEN PANDEY,Class 8A,M,15,tall,62.29
7735,TANYA MENON,Class 7A,F,18,170.1,14.99
7736,DIVYA DUBEY,Class 8C,M,10,132.5,84.67
7737,CHEN SINGH,Class 10B,M,13,172.3,53.04
7738,ANKIT RAO,Class 1B,F,11,170.6,25.34
7739,RAVI REDDY,Class 1C,F,7,185.8,96.08
7740,SNEHA SHUKLA,Class 11B,F,16,199.0,30.48
7741,Fatima Rao,Class 4C,M,16,157.2,88.33
7742,ARUN TIWARI,Class 3A,M,8,124.2,64.39
7743,ARUN TIWARI,Class 10C,F,12,130.1,14.75
7744,KAVYA BAJAJ,Class 12A,M,11,105.2,31.47
7745,ARUN RAO,Class 5C,F,12,N/A,27.62
7746,SANJAY RAO,Class 6C,M,13,171.3,61.56
7747,LAKSHMI PATEL,Class 8A,F,9,124.2,85.66
7748,SNEHA KHAN,Class 1A,F,16,101.9,24.08
7749,SUNITA KUMAR,Class 3C,M,18,165.4,44.18
7750,SANJAY PILLAI,Class 6A,F,9,137.2,37.66
7751,SNEHA REDDY,Class 6B,M,16,117.1,8.22
7752,JAMES KHAN,Class 4A,F,11,181.2,43.23
7753,VIJAY BAJAJ,Class 7A,F,,184.3,14.63
7754,CHEN BAJAJ,Class 8A,F,13,182.7,17.8
7755,KAVYA BAJAJ,Class 6A,M,7,113.2,50.9
7756,,Class 2C,F,18,119.1,34.85
7757,DAVID REDDY,Class 5A,F,7,149.4,88.1
7758,FATIMA MISHRA,,M,7,120.5,34.14
7759,TANYA KHAN,Class 12B,M,9,186.6,99.3
7760,GEETA PATEL,Class 8C,F,13,168.1,62.65
7761,KIRAN CHOPRA,Class 1B,M,11,-10,27.07
7762,MOHAMMED CHOPRA,Class 2A,F,6,145.2,92.86
7763,TANYA DAS,Class 10A,f,18,173.3,54.16
7764,VIJAY MENON,Class 3C,F,13,194.0,18.53
7765,RAVI JOSHI,Class 6A,F,8,122.4,30.65
7766,SARAH DUBEY,Class 2B,M,18,,15.03
7767,Geeta Shukla,Class 5C,F,13,169.3,85.94
7768,VIJAY DUBEY,Class 4B,M,15,125.1,81.88
7769,Kavya Tiwari,Class 3A,M,13,115.7,56.74
7770,SARAH BAJAJ,Class 3C,UNKNOWN,5,136.5,2.56
7771,PRAKASH SHARMA,Class 12A,M,5,119.0,18.37
7772,PRIYA SINHA,Class 10C,M,12,167.4,79.43
7773,KAVYA IYER,Class 7B,F,12,108.5,44.99
7774,TBD,Class 9A,M,8,183.6,101.0
7775,RAHUL SMITH,Class 5A,F,7,181.5,N/A
7776,POOJA SINGH,Class 9A,F,13,0,16.31
7777,SNEHA JOSHI,Class 6B,F,10,188.5,99.08
7778,POOJA MENON,Class 1A,F,18,146.7,51.16
7779,NEHA NAIR,Class 3B,M,8,109.4,28.78
7780,ARJUN IYER,Class 10C,M,17,135.7,65.95
7781,GEETA BAJAJ,Class 2C,F,9,137.8,48.94
7782,CHEN GUPTA,Class 1C,F,13,138.2,38.93
7783,RAHUL TIWARI,Class 9A,F,13,180.2,65.38
7784,ROHAN TIWARI,Class 3A,M,13,141.3,4.58
7785,KIRAN VERMA,Class 12A,M,16,189.7,86.42
7786,SURESH BAJAJ,Class 1A,M,7,139.2,34.97
7787,MOHAMMED CHOPRA,Class 8C,F,7,194.4,98.87
7788,RAHUL REDDY,Class 11C,M,10,129.3,39.31
7789,DAVID RAO,Class 6C,F,12,abc,12.31
7790,FATIMA SMITH,Class 4B,M,7,N/A,96.76
7791,ANKIT SMITH,Class 3C,F,5,134.0,61.4
7792,ANKIT SINGH,Class 10A,M,9,178.1,13.27
7793,LAKSHMI REDDY,Class 7A,M,7,174.3,17.01
7794,MEERA MISHRA,Class 8A,M,12,133.0,64.64
7795,NIKHIL NAIR,Class 4C,F,6,145.3,61.5
7796,LAKSHMI VERMA,Class 3B,F,18,103.8,39.69
7797,POOJA SMITH,Class 1B,F,14,112.4,9.51
7798,JAMES REDDY,Class 3C,F,16,160.5,79.37
7799,DAVID CHOPRA,Class 2B,F,12,114.1,19.83
7800,,Class 10C,M,18,112.5,62.73
7801,RAHUL SHUKLA,Class 6B,F,15,188.9,19.31
7802,NIKHIL JOSHI,Class 4B,F,6,136.5,28.44
7803,LAKSHMI SHUKLA,Class 3C,F,10,111.2,50.96
7804,MOHAMMED SHARMA,Class 2C,M,6,154.3,21.57
7805,KAVYA KHAN,Class 8B,F,6,156.3,21.33
7806,TANYA DUBEY,Class 6C,F,16,151.9,5.26
7807,DIVYA VERMA,Class 1B,F,6,160.3,12.65
7808,RAHUL IYER,Class 5B,M,17,-10,73.91
7809,SANJAY BAJAJ,Class 11A,F,8,127.7,64.22
7810,RAVI SINHA,Class 9C,F,17,113.3,94.44
7811,ASHA SHARMA,Class 2A,UNKNOWN,8,148.3,34.26
7812,KAVYA SHUKLA,Class 1C,M,10,176.5,78.07
7813,GEETA IYER,Class 4A,F,6,176.6,78.37
7814,  Sneha Nair  ,Class 7A,F,10,131.5,41.81
7815,RAVI SINGH,Class 4C,F,10,?,45.79
7816,CHEN PATEL,Class 2A,m,,189.9,9.57
7817,FATIMA SHARMA,Class 8C,M,8,--,30.66
7818,LAKSHMI JOSHI,Class 8B,M,,124.9,11.02
7819,PRAKASH SHARMA,Class 11B,UNKNOWN,5,150.6,44.35
7820,SANJAY KHAN,Class 3C,UNKNOWN,8,113.9,54.98
7821,FATIMA GUPTA,Class 2B,F,12,145.9,7.57
7822,DIVYA VERMA,Class 1B,F,13,164.2,4.82
7823,ASHA RAO,Class 1A,M,10,136.7,23.89
7824,SNEHA KHAN,Class 11A,M,12,170.4,91.04
7825,GEETA KHAN,Class 10C,M,15,159.9,14.44
7826,PRIYA SMITH,Class 11A,M,5,175.9,22.67
7827,ARUN SINHA,Class 7A,M,10,123.7,79.34
7828,SUNITA KHAN,Class 11C,F,15,178.0,52.34
7829,PRAKASH RAO,Class 12A,F,,133.2,35.46
7830,MEERA PATEL,Class 12C,M,9,163.6,27.8
7831,SURESH SINGH,Class 7A,M,5,180.3,22.59
7832,POOJA DUBEY,Class 11A,F,6,199.8,1.5
7833,ROHAN CHOPRA,Class 8A,F,16,162.6,88.24
7834,PRAKASH RAO,Class 3A,M,,104.1,90.17
7835,RAVI SHUKLA,Class 3B,M,9,159.6,91.1
7836,VIJAY SHUKLA,Class 3A,F,14,155.4,61.54
7837,VIJAY SHUKLA,Class 8A,M,6,177.8,16.24
7838,Fatima Das,Class 5B,F,,126.1,?
7839,MEERA TIWARI,Class 10B,M,16,184.6,97.75
7840,NEHA NAIR,Class 11B,f,17,168.3,32.1
7841,SARAH BAJAJ,Class 10C,M,14,,57.62
7842,RAHUL MISHRA,Class 6A,M,5,170.8,52.77
7843,SARAH SHARMA,Class 11C,M,8,154.8,27.62
7844,ROHAN SINHA,Class 11A,F,11,145.3,53.72
7845,LAKSHMI PANDEY,Class 1C,F,6,114.1,80.57
7846,LAKSHMI JOSHI,Class 1B,M,6,--,30.13
7847,SURESH GUPTA,Class 8C,F,18,171.3,89.64
7848,ANKIT NAIR,,F,6,128.0,22.12
7849,POOJA IYER,Class 9B,F,13,183.1,36.33
7850,ROHAN REDDY,Class 2B,M,6,--,37.41
7851,LAKSHMI TIWARI,Class 3C,Other,14,143.5,42.43
7852,SUNITA RAO,Class 2C,M,15,193.5,23.41
7853,ARJUN SINHA,Class 2C,F,16,abc,35.23
7854,RAHUL SINHA,Class 11C,F,16,192.2,22.09
7855,PRIYA SMITH,Class 8B,F,5,172.3,57.72
7856,NEHA PANDEY,Class 5A,F,8,117.7,48.39
7857,SNEHA JOSHI,Class 4A,F,18,165.5,39.51
7858,JAMES PATEL,,F,10,123.6,45.44
7859,,Class 8A,F,12,180.3,96.65
7860,ARUN PANDEY,Class 8C,M,8,132.1,86.83
7861,MEERA SHUKLA,Class 2A,F,17,159.2,67.16
7862,ANKIT BAJAJ,Class 8B,F,8,186.2,96.55
7863,NEHA PATEL,Class 6B,F,5,103.5,48.8
7864,SARAH VERMA,Class 8C,M,,150.7,19.78
7865,POOJA NAIR,Class 7C,F,18,181.7,95.35
7866,RAVI PILLAI,Class 4B,F,16,110.9,16.68
7867,LAKSHMI SMITH,Class 8A,M,6,103.7,85.07
7868,PRIYA TIWARI,Class 3C,M,15,180.4,999.0
7869,FATIMA PANDEY,Class 9C,UNKNOWN,12,153.1,89.68
7870,KAVYA KUMAR,Class 11C,F,,159.0,88.72
7871,NIKHIL PILLAI,Class 8B,F,15,169.5,82.59
7872,SARAH PATEL,Class 8C,M,5,137.7,66.25
7873,DIVYA MENON,Class 7A,F,9,116.0,41.4
7874,SANJAY SINGH,Class 8A,F,,187.8,77.54
7875,PRIYA BAJAJ,Class 2B,f,11,123.4,19.93
7876,SURESH PANDEY,,F,6,126.0,17.38
7877,TANYA KHAN,Class 7C,M,9,181.9,88.32
7878,RAHUL SHUKLA,Class 7C,F,,191.0,93.62
7879,ARUN NAIR,Class 4A,F,11,-10,8.37
7880,KIRAN PANDEY,Class 11A,F,11,165.8,24.25
7881,KIRAN MENON,Class 6A,F,6,181.0,64.29
7882,SANJAY TIWARI,Class 1B,UNKNOWN,9,153.8,65.95
7883,PRIYA KHAN,Class 3B,F,18,151.2,32.76
7884,TANYA GUPTA,Class 11A,F,12,164.6,85.75
7885,FATIMA JOSHI,,M,11,138.3,69.35
7886,,Class 9B,M,8,125.7,48.77
7887,VIJAY CHOPRA,Class 4B,Female,17,106.4,37.25
7888,KAVYA DAS,Class 3B,F,9,136.6,5.12
7889,DAVID TIWARI,Class 7B,M,16,144.5,A+
7890,ANKIT DUBEY,Class 3A,F,,119.5,57.28
7891,GEETA PANDEY,Class 4A,M,14,,37.14
7892,RAVI PATEL,Class 12A,M,10,187.6,90.65
7893,SUNITA MENON,Class 9C,M,13,147.3,35.75
7894,KIRAN SINHA,Class 5C,F,14,151.8,24.51
7895,Meera Sinha,Class 6A,F,9,113.8,60.06
7896,CHEN SINGH,Class 3C,M,7,123.6,55.69
7897,SUNITA NAIR,Class 6C,F,15,137.9,32.32
7898,KAVYA KUMAR,Class 4C,F,16,116.8,53.06
7899,NEHA DAS,Class 11C,F,6,-10,89.84
7900,CHEN BAJAJ,Class 10C,M,14,134.2,34.49
7901,FATIMA PANDEY,Class 11A,F,14,183.2,21.84
7902,ARUN RAO,Class 2A,F,15,188.6,61.52
7903,MEERA MISHRA,Class 6A,M,,190.5,2.05
7905,JAMES CHOPRA,Class 7B,F,6,198.9,24.39
7906,SURESH KUMAR,Class 6C,M,18,139.8,98.48
7907,GEETA BAJAJ,Class 9A,F,10,165.0,61.28
7908,GEETA PILLAI,Class 2B,M,,149.8,25.57
7909,ARJUN NAIR,Class 4A,F,14,166.1,55.2
7910,SANJAY NAIR,Class 9C,M,9,162.6,48.6
7911,MEERA JOSHI,Class 7B,F,7,187.9,-5.0
7912,TANYA KHAN,Class 11C,M,13,150.0,34.88
7913,SUNITA MENON,Class 11B,F,18,135.9,6.91
7914,ANKIT DAS,Class 12C,F,17,125.2,67.64
7915,NEHA DUBEY,Class 10A,M,8,184.6,0.93
7917,LAKSHMI MENON,Class 4A,F,13,152.2,74.92
7918,SANJAY PANDEY,Class 7C,F,7,174.1,32.12
7919,NEHA DUBEY,Class 11C,F,9,133.5,82.47
7920,Vijay Reddy,Class 3A,N/A,11,185.4,73.63
7921,SURESH KHAN,Class 2A,F,15,176.2,40.2
7922,ANKIT SINHA,Class 4B,X,16,139.9,13.83
7923,MEERA PANDEY,Class 8C,F,17,161.7,34.0
7924,UNKNOWN,Class 5C,F,5,178.1,39.39
7925,RAVI RAO,Class 8C,F,,160.1,38.82
7926,PRIYA SHUKLA,Class 11A,M,16,112.0,95.25
7927,ARUN PILLAI,Class 10B,M,10,195.9,57.67
7928,FATIMA SINGH,Class 2C,M,16,N/A,45.75
7929,ARJUN RAO,Class 7A,M,12,150.7,53.35
7930,SNEHA SINGH,Class 6C,F,15,141.6,25.16
7931,ASHA JOSHI,Class 6A,F,17,188.4,72.54
7932,Rahul Shukla,Class 2C,F,5,101.4,67.54
7933,LAKSHMI TIWARI,Class 9C,F,11,186.7,97.07
7934,DIVYA KUMAR,Class 6B,F,7,106.1,73.99
7935,MEERA CHOPRA,Class 6A,F,6,170.2,77.93
7936,VIJAY BAJAJ,Class 2B,M,6,101.8,8.92
7937,CHEN RAO,Class 8B,M,11,147.2,20.89
7938,ANKIT SINGH,Class 5C,M,8,175.6,53.89
7939,DAVID NAIR,Class 6A,UNKNOWN,14,122.7,46.29
7940,SUNITA TIWARI,Class 6A,F,16,189.8,101.0
7941,SNEHA TIWARI,Class 1C,F,16,106.5,72.1
7942,    ,Class 6B,M,10,135.9,68.15
7943,SUNITA DAS,Class 2C,M,12,101.8,94.52
7944,  SUNITA IYER  ,Class 10A,M,13,153.6,46.46
7945,POOJA PANDEY,Class 11C,F,9,175.5,15.72
7946,DIVYA IYER,Class 9C,F,14,131.4,94.05
7947,TANYA SINHA,Class 1B,F,14,128.6,29.31
7948,,Class 3A,M,12,120.8,52.35
7949,POOJA MISHRA,Class 2C,F,14,134.4,15.66
7950,NIKHIL MISHRA,Class 9B,F,16,171.4,30.91
7951,NEHA TIWARI,Class 7A,M,14,118.5,-5.0
7952,MOHAMMED SMITH,Class 12A,M,13,167.5,38.14
7953,ARJUN KUMAR,Class 5C,X,18,128.0,21.18
7954,DIVYA SHUKLA,Class 6C,F,10,110.2,38.39
7955,VIJAY RAO,,UNKNOWN,13,155.6,75.83
7956,SANJAY MENON,Class 9B,F,9,168.8,32.84
7957,SUNITA VERMA,Class 8A,F,17,195.7,1.89
7958,ROHAN TIWARI,Class 8A,F,16,158.8,13.48
7959,NEHA NAIR,Class 6C,M,17,183.7,90.58
7960,RAHUL IYER,Class 4C,F,11,153.2,5.54
7961,SURESH KUMAR,Class 8C,F,6,181.7,68.13
7962,LAKSHMI TIWARI,Class 3C,M,7,178.0,72.65
7963,PRIYA MISHRA,Class 6A,F,6,159.5,33.46
7964,DIVYA CHOPRA,Class 5C,M,13,120.2,78.46
7965,SUNITA PANDEY,Class 4B,M,6,107.2,99.34
7966,SNEHA SHARMA,Class 5A,F,13,--,41.53
7967,RAVI NAIR,Class 6B,M,11,142.3,49.47
7968,SURESH SHARMA,Class 3C,F,6,0,80.43
7969,NIKHIL MENON,Class 5C,M,12,139.3,23.36
7970,SNEHA GUPTA,Class 10B,F,11,198.3,70.45
7971,DIVYA SHARMA,Class 7A,M,13,116.0,19.31
7972,SANJAY GUPTA,Class 9B,M,17,104.2,69.07
7973,CHEN KUMAR,Class 9C,M,5,161.5,62.16
7974,ANKIT SINGH,Class 3C,M,18,137.2,12.54
7975,RAVI DUBEY,Class 1B,M,11,168.5,60.8
7975,RAVI DUBEY,Class 1B,M,11,168.5,60.8
7976,MEERA DAS,Class 5A,F,9,126.5,86.09
7977,DAVID BAJAJ,Class 1A,M,16,135.4,38.78
7978,ROHAN CHOPRA,Class 3B,F,,?,37.73
7980,JAMES IYER,Class 4B,M,10,157.0,64.75
7981,SANJAY PANDEY,Class 8B,F,18,121.8,13.16
7982,ARJUN MISHRA,Class 2C,M,,125.1,90.89
7983,SNEHA BAJAJ,Class 9A,M,15,162.1,42.24
7984,DAVID RAO,Class 4B,F,12,117.2,60.65
7985,DAVID CHOPRA,Class 3B,M,15,,43.38
7987,  FATIMA IYER  ,Class 9B,M,13,198.7,52.69
7988,RAVI RAO,,M,5,113.6,28.09
7989,MOHAMMED SHUKLA,Class 10B,M,14,106.3,86.94
7990,SUNITA MENON,Class 6C,F,11,175.7,39.08
7991,CHEN SINGH,Class 3A,F,7,102.0,43.21
7992,SANJAY SHUKLA,Class 7A,UNKNOWN,15,180.7,43.3
7993,KAVYA SHUKLA,Class 7C,F,16,108.2,72.83
7994,KIRAN SHUKLA,Class 7A,F,5,103.6,32.8
7995,SURESH PILLAI,Class 3A,M,5,180.8,59.52
7996,  ANKIT PATEL  ,Class 3A,F,,189.3,--
7997,LAKSHMI VERMA,Class 6A,M,7,123.0,58.23
7998,RAVI MENON,Class 9B,F,8,183.6,abc
7999,POOJA PANDEY,Class 12B,M,10,185.6,76.45
8000,SUNITA NAIR,Class 10B,M,6,131.5,86.45
8001,ANKIT SHUKLA,Class 6A,F,5,122.7,68.51
8002,Suresh Khan,Class 3B,M,15,185.1,0.35
8003,TANYA PANDEY,Class 12A,UNKNOWN,14,161.2,79.09
8004,RAHUL SINHA,Class 10A,F,11,?,64.71
8005,NEHA SMITH,Class 11B,M,8,166.2,26.5
8006,GEETA SINGH,Class 4A,F,13,108.5,54.26
8007,SNEHA DAS,Class 12B,M,18,138.7,66.79
8008,DAVID RAO,Class 10B,M,5,118.2,60.95
8009,NONE,Class 9A,M,7,184.4,67.06
8010,KAVYA TIWARI,Class 10B,M,7,105.2,94.38
8011,CHEN JOSHI,Class 12A,F,11,130.9,21.38
8012,VIJAY KHAN,Class 11A,M,9,183.2,98.98
8013,SNEHA SHUKLA,Class 11C,M,12,148.9,59.66
8014,ARJUN SHARMA,Class 11C,M,16,181.8,?
8015,SANJAY TIWARI,Class 4B,F,18,161.6,17.43
8016,MOHAMMED TIWARI,Class 8C,F,18,183.6,21.06
8017,DAVID PANDEY,Class 7C,F,7,,59.27
8018,SARAH KUMAR,Class 6B,F,11,101.6,30.26
8019,SNEHA VERMA,Class 7A,F,12,153.9,29.48
8020,ASHA DUBEY,Class 6B,M,6,111.1,37.12
8021,KAVYA PATEL,Class 6A,F,7,111.2,57.19
8022,SNEHA MENON,Class 8A,F,12,148.7,36.84
8023,Prakash Pillai,Class 7A,M,,168.5,94.73
8024,FATIMA NAIR,Class 11A,F,18,162.9,59.56
8025,ASHA KHAN,Class 1A,M,11,191.3,23.79
8026,ANKIT RAO,Class 4B,M,16,155.0,31.69
8027,ANKIT BAJAJ,Class 2C,M,10,106.1,82.62
8028,ARJUN KHAN,Class 4A,M,6,142.1,52.67
8029,SANJAY SHUKLA,Class 2A,F,9,0,37.63
8030,SANJAY TIWARI,Class 7B,F,8,168.8,39.29
8031,JAMES IYER,Class 6B,M,9,153.5,23.33
8032,DIVYA SHARMA,Class 2A,F,13,153.8,67.38
8033,ROHAN DAS,Class 12C,M,13,100.7,57.03
8034,MEERA VERMA,Class 9A,m,13,106.1,81.66
8035,ANKIT SHUKLA,Class 10C,F,11,170.3,89.46
8036,PRIYA GUPTA,Class 3C,M,5,abc,30.45
8037,MOHAMMED SHUKLA,Class 10A,M,14,156.5,42.45
8038,  DAVID IYER  ,Class 7C,F,18,159.6,65.99
8039,RAHUL TIWARI,Class 10B,F,14,141.2,-5.0
8040,RAHUL PANDEY,Class 1A,M,18,137.9,84.14
8041,MEERA PILLAI,Class 5C,M,12,166.0,21.76
8042,ARUN SHUKLA,Class 12C,M,,155.7,73.78
8043,NEHA MENON,Class 1C,F,10,116.6,81.9
8044,FATIMA TIWARI,Class 4A,M,7,168.0,26.88
8045,SNEHA KUMAR,Class 7B,F,5,187.7,63.86
8046,NIKHIL KUMAR,Class 2B,F,12,192.9,86.79
8047,PRAKASH KHAN,Class 12C,M,,184.2,66.74
8048,NEHA IYER,Class 6B,F,17,136.2,23.64
8049,SURESH DAS,Class 9C,Other,5,173.8,4.58
8050,SUNITA PILLAI,Class 11C,M,14,120.1,48.6
8051,VIJAY IYER,Class 10C,F,10,192.2,25.41
8052,JAMES REDDY,Class 11B,M,12,150.7,20.22
8053,ASHA SHUKLA,Class 7B,M,8,137.5,67.39
8054,TANYA SHARMA,Class 5B,F,18,125.4,8.81
8055,GEETA PANDEY,Class 7B,F,13,198.3,54.68
8056,Ankit Pillai,Class 12A,M,14,175.6,31.1
8057,KIRAN KHAN,Class 10B,M,10,195.4,9.13
8058,PRIYA SHARMA,Class 3B,F,16,140.9,80.49
8059,FATIMA SHARMA,Class 4B,F,8,156.2,34.43
8060,NIKHIL KHAN,Class 8A,F,12,?,82.31
8061,ROHAN PANDEY,Class 5C,F,16,114.4,35.82
8062,LAKSHMI TIWARI,Class 10B,F,10,107.5,21.25
8063,TANYA MISHRA,Class 7B,M,13,107.7,43.76
8064,RAHUL SMITH,Class 2C,F,10,191.3,80.18
8065,SUNITA PILLAI,Class 2B,F,9,172.3,54.14
8066,KIRAN JOSHI,Class 7B,F,8,113.1,22.58
8067,DAVID SMITH,,F,11,188.0,14.62
8068,JAMES BAJAJ,Class 6C,M,,198.1,78.47
8070,Nikhil Mishra,Class 8B,M,12,101.1,46.76
8071,MOHAMMED GUPTA,Class 11C,M,10,195.9,17.55
8072,PRAKASH DUBEY,Class 7A,M,6,145.4,54.0
8073,RAHUL JOSHI,Class 11A,F,18,185.3,89.11
8074,JAMES JOSHI,Class 10B,F,14,164.0,93.83
8075,DIVYA SHUKLA,Class 6A,F,14,196.5,79.76
8076,MEERA RAO,Class 8B,F,15,160.1,75.65
8077,  Sarah Chopra  ,Class 1B,M,18,155.7,5.61
8078,ARJUN CHOPRA,Class 8A,F,5,150.5,76.56
8079,MEERA REDDY,Class 9C,M,14,198.0,26.39
8080,PRAKASH RAO,Class 4A,M,16,,73.14
8081,Priya Gupta,Class 2C,F,15,153.2,17.25
8082,PRAKASH PILLAI,Class 9B,F,6,197.7,51.57
65,PRIYA VERMA,Class 9C,M,8,150.3,95.12
8084,SANJAY RAO,Class 9B,F,12,134.7,2.31
8085,TANYA MENON,Class 2C,M,13,167.3,86.83
8086,RAHUL JOSHI,Class 11C,F,18,141.3,62.3
8087,GEETA IYER,Class 12C,M,13,138.0,7.09
8088,ARJUN REDDY,Class 4A,M,6,164.9,11.99
8089,NIKHIL RAO,Class 4C,M,8,107.5,78.65
8090,SURESH SHARMA,Class 10A,M,12,194.4,A+
8091,PRAKASH MENON,Class 12A,X,18,190.0,43.7
8092,DIVYA NAIR,Class 9C,F,16,154.9,3.83
8093,SUNITA PANDEY,Class 11A,M,10,124.8,0.46
8095,JAMES PATEL,Class 4B,F,,153.2,96.92
8096,MEERA PATEL,Class 11A,M,17,142.1,41.57
8097,SARAH MISHRA,Class 12C,F,11,153.5,56.78
8098,SUNITA RAO,Class 1A,M,9,135.0,79.28
8099,RAVI JOSHI,Class 8A,F,17,147.5,75.31
8100,JAMES PANDEY,Class 5A,X,8,101.0,35.91
8101,RAVI KUMAR,Class 8C,F,16,105.9,21.96
25,SUNITA TIWARI,Class 7C,F,10,198.7,72.89
8103,NIKHIL DUBEY,Class 7C,M,15,105.9,29.21
8104,POOJA PANDEY,Class 11B,M,8,187.0,50.95
8105,JAMES IYER,Class 4B,X,12,157.1,37.46
8106,NEHA DUBEY,Class 11C,F,18,136.4,16.12
8107,RAHUL MENON,Class 12C,F,9,182.8,17.87
8108,ARJUN PILLAI,Class 6B,M,9,156.3,67.28
8109,POOJA MENON,Class 7B,M,18,165.4,98.11
8110,PRAKASH BAJAJ,Class 7B,F,9,152.0,6.6
8111,TANYA MISHRA,Class 1C,F,9,195.8,70.95
8112,RAHUL KHAN,Class 4A,F,12,126.8,74.19
8113,JAMES NAIR,Class 10B,M,7,189.7,10.85
8114,  ASHA SHARMA  ,Class 7B,F,6,165.1,36.98
8115,TANYA SMITH,Class 8A,M,8,148.0,64.55
8116,FATIMA PILLAI,Class 5B,M,18,115.4,87.26
8118,KIRAN SINGH,Class 1A,M,17,198.5,90.52
8119,SARAH MENON,Class 7B,Male,16,150.2,53.36
8120,KAVYA NAIR,Class 11A,F,16,181.8,67.52
8121,FATIMA TIWARI,Class 11C,F,15,118.6,58.48
8122,DAVID NAIR,Class 5A,F,9,--,23.51
8123,TANYA SHARMA,Class 4B,M,10,188.7,46.94
8124,ASHA SMITH,Class 7B,M,6,180.3,80.95
8125,CHEN DUBEY,Class 9C,M,12,100.7,69.03
8126,,Class 5A,M,11,185.5,44.7
8127,NEHA MENON,Class 9B,M,15,178.2,?
8128,NEHA REDDY,Class 6B,F,16,N/A,90.52
8129,FATIMA REDDY,Class 8C,F,11,189.3,77.11
8130,MOHAMMED RAO,Class 5A,M,7,172.8,56.5
