student_id,student_name,student_class,student_gender,student_age,student_height,student_score
8796,Sneha Sharma,Class 10B,M,14,133.1,pass
8797,Tanya Smith,Class 11B,F,7,102.0,36.0
8798,Sunita Bajaj,Class 11C,F,16,,91.58
8799,Lakshmi Sinha,Class 8C,F,16,197.2,86.96
8800,Tanya Rao,Class 5B,M,10,161.2,10.4
8801,Meera Shukla,Class 12A,M,--,166.5,63.32
8802,Vijay Dubey,Class 3C,F,14,174.1,pass
8803,Nikhil Verma,Class 11C,M,16,117.2,34.75
8804,Geeta Menon,Class 10C,M,16,165.2,81.09
8805,Arun Chopra,Class 10B,F,13,--,26.6
8806,N/A,Class 1B,M,13,158.2,27.58
8807,,Class 6B,F,8,146.4,49.81
8808,Fatima Sinha,Class 1A,M,9,111.2,1.2
8809,Arun Tiwari,Class 1C,F,7,193.9,92.25
8810,Lakshmi Kumar,Class 7C,F,12,184.6,4.79
8811,Priya Gupta,Class 11B,M,18,199.9,94.88
8812,Nikhil Chopra,Class 5A,M,16,197.2,58.82
8813,Vijay Das,Class 3B,M,13,137.9,91.57
8814,David Patel,Class 5C,F,7,158.8,30.73
8815,  Nikhil Khan  ,Class 3A,M,14,150.8,67.1
8816,Sarah Kumar,Class 10B,F,8,191.0,6.4
8817,Meera Dubey,Class 8C,X,14,143.1,37.44
8818,Meera Kumar,Class 3A,F,18,174.7,3.92
8819,James Sinha,Class 10A,M,8,130.4,1.06
8820,Meera Chopra,Class 3A,F,10,145.2,24.6
8821,Mohammed Verma,Class 1C,F,5,129.8,-5
8822,Tanya Joshi,Class 2A,N/A,12,112.0,70.55
8823,Sunita Patel,Class 1B,F,16,163.4,69.58
8824,Tanya Verma,,F,9,120.9,19.84
8825,Pooja Pandey,Class 10A,F,8,184.4,97.15
8826,Neha Dubey,Class 2C,M,5,162.5,79.81
8827,Ravi Iyer,Class 9B,M,12,155.3,36.05
8828,Suresh Chopra,Class 3A,F,7,196.0,A+
8829,Sarah Rao,Class 9B,F,12,188.9,38.72
8830,Meera Pandey,Class 5A,F,10,113.5,76.41
8831,Sanjay Nair,Class 3C,F,10,101.2,41.66
8832,Arjun Menon,Class 9C,M,16,179.3,5.62
8833,Sanjay Kumar,Class 4B,F,11,190.6,80.29
8834,,Class 5B,M,6,104.0,85.14
8835,NA,Class 5A,M,10,109.0,44.77
8836,Meera Joshi,Class 12C,M,16,170.2,75.53
8837,James Sharma,  Class 9A  ,F,,190.0,3.86
8838,Neha Smith,  Class 9A  ,F,17,114.7,23.31
8839,Sarah Kumar,Class 3B,F,15,158.2,
8840,,Class 5B,M,9,195.7,67.98
8841,Pooja Pillai,Class 6C,F,12,136.3,87.43
8842,Ankit Das,Class 5C,F,13,126.2,62.84
8843,Kavya Iyer,Class 2B,M,14,191.1,27.12
8844,Rohan Mishra,Class 3C,M,16,107.8,95.44
8845,Tanya Singh,Class 5B,F,15,141.8,60.52
8846,Kavya Rao,Class 10A,F,17,tall,44.17
8847,James Nair,Class 3B,F,15,160.3,
8848,Priya Nair,Class 6C,F,6,183.9,999
8849,Meera Reddy,Class 5A,M,9,150.4,79.06
8850,Neha Sharma,Class 5C,M,8,172.9,83.59
8851,,Class 1A,F,18,130.9,40.11
8852,Lakshmi Chopra,Class 11C,F,14,150.2,62.01
8853,Mohammed Sharma,Class 3C,M,16,121.0,39.03
8854,Sneha Sinha,Class 12A,M,15,104.9,71.85
8855,Sarah Kumar,Class 10C,M,9,159.7,35.89
8856,Kiran Bajaj,Class 4C,M,10,111.5,A+
8857,,Class 5B,M,12,151.7,95.87
8858,Pooja Nair,Class 7B,Other,14,154.4,34.57
8859,Ravi Bajaj,Class 3A,M,18,115.3,5.97
8860,Rahul Rao,Class 12A,F,15,151.3,41.1
8861,Prakash Joshi,Class 4B,F,15,abc,74.69
8862,Meera Sinha,Class 5B,F,17,179.4,74.71
8863,Pooja Gupta,Class 3C,M,16,131.1,79.4
8864,Tanya Sinha,Class 11B,F,7,142.5,51.87
8865,Ravi Iyer,Class 10C,F,13,116.4,1.99
8866,Sarah Sinha,Class 1B,M,9,101.6,83.17
8867,Sarah Gupta,Class 4B,M,18,199.4,26.39
57,James Kumar,Class 5C,F,15,137.5,77.72
8869,Asha Shukla,Class 8B,M,,138.8,30.71
8870,Kavya Das,Class 8A,F,6,169.5,84.83
8871,Lakshmi Iyer,Class 4B,M,6,116.1,44.8
8872,Kiran Kumar,Class 3B,M,6,184.3,2.22
8873,Chen Sharma,Class 11A,M,18,154.2,55.71
8874,Sanjay Chopra,,M,16,tall,25.52
8875,Sarah Joshi,Class 7C,M,10,161.8,64.95
8876,Prakash Shukla,Class 6A,M,9,159.6,13.17
8877,Neha Joshi,Class 2B,,10,146.0,13.21
8878,unknown,Class 2A,,16,199.2,60.39
8879,Mohammed Pillai,Class 8B,F,7,129.4,98.85
8880,Arjun Sinha,Class 7B,M,14,149.1,1.18
8881,Priya Mishra,Class 4C,M,11,120.9,40.19
8882,James Dubey,Class 1C,M,9,113.1,71.06
8883,Sneha Menon,Class 4B,M,9,128.6,52.7
8884,Divya Rao,Class 10B,,5,179.2,31.19
8885,Prakash Pillai,Class 12C,F,12,160.6,96.64
8886,Sunita Kumar,Class 8A,F,12,?,80.66
8887,Neha Chopra,Class 11C,M,-1,174.6,21.56
8888,Nikhil Pillai,Class 3B,M,14,149.0,8.87
8889,Prakash Mishra,Class 4A,F,5,134.9,45.46
8890,Arun Pillai,Class 1A,F,13,175.6,32.34
8891,James Gupta,Class 7B,F,15,119.1,66.68
8892,Sneha Chopra,Class 6B,Female,9,135.7,101
8893,Kiran Tiwari,Class 7B,M,5,184.8,21.82
8894,Vijay Dubey,Class 8B,F,17,176.1,70.12
8895,Nikhil Mishra,Class 1C,F,7,101.2,39.82
8896,Lakshmi Patel,Class 10C,M,5,191.3,90.01
8897,Rahul Nair,Class 2C,,6,142.7,43.56
8898,Rahul Tiwari,Class 12A,M,16,184.0,97.84
8899,Kiran Sinha,Class 9A,F,13,161.8,17.99
8900,Rohan Bajaj,Class 1C,M,18,165.0,17.59
8901,Priya Nair,Class 12A,M,6,113.5,57.44
8902,James Patel,Class 9C,M,5,186.2,42.24
8903,Neha Menon,Class 2B,F,13,115.6,68.7
8904,Mohammed Mishra,Class 7C,M,14,164.4,19.71
8905,Arun Singh,Class 11B,F,17,163.4,61.28
8906,Asha Patel,Class 8A,M,6,181.3,27.07
8907,Arun Shukla,Class 3B,F,10,134.9,77.31
8908,Ankit Singh,Class 4A,M,15,172.6,76.38
8909,Pooja Joshi,  Class 6A  ,F,14,196.3,38.38
8910,Kavya Smith,Class 8B,F,7,121.9,51.75
8911,Divya Khan,Class 9B,m,10,155.1,47.49
8912,Rohan Smith,Class 7A,F,10,123.5,29.49
8913,Chen Menon,Class 7A,F,11,140.9,83.13
8914,Rohan Gupta,Class 4B,F,16,149.2,40.24
8915,Sanjay Das,Class 3C,M,9,184.4,33.39
8916,Pooja Khan,Class 6A,F,8,193.3,70.21
8917,James Sharma,Class 10C,F,18,107.3,10.91
8918,Lakshmi Pandey,Class 8A,M,6,162.0,
8919,James Menon,Class 9C,F,10,134.9,82.64
8920,Tanya Dubey,Class 12B,F,6,151.6,59.09
8921,Vijay Reddy,Class 6A,F,7,107.6,2.24
8922,Tanya Gupta,Class 6B,F,?,189.3,94.81
8923,Ravi Sinha,Class 9B,F,14,143.4,94.28
8924,Ankit Pillai,Class 6B,,12,174.0,28.83
8925,Kiran Smith,Class 10A,M,11,195.7,98.78
8926,Pooja Khan,Class 1B,F,10,199.5,77.21
8927,Ravi Bajaj,Class 9B,F,9,157.1,35.94
8928,Sneha Mishra,Class 11A,1,16,140.7,27.56
8929,Ankit Nair,Class 2B,F,17,158.5,40.62
8930,Ankit Chopra,Class 7C,F,16,121.2,38.86
8931,Ankit Pandey,Class 1A,F,9,105.4,42.23
8932,James Mishra,Class 8A,M,10,136.0,46.76
8933,Asha Bajaj,Class 3B,M,10,146.2,88.47
8934,  David Nair  ,Class 5A,M,15,160.9,59.3
8935,Geeta Nair,Class 12C,F,11,181.4,A+
8936,Prakash Bajaj,Class 6C,F,6,114.6,36.05
8937,Prakash Chopra,,,15,199.5,28.98
8938,Sanjay Tiwari,Class 12C,F,12,172.5,38.46
8939,Kavya Sinha,Class 2A,M,5,123.6,43.73
8940,Sunita Menon,Class 5B,F,14,N/A,13.4
8941,Kavya Nair,Class 12A,F,7,129.8,70.81
8942,Sunita Shukla,Class 6B,F,16,166.3,75.11
8943,Rahul Rao,Class 11B,M,16,126.6,57.14
8944,Fatima Rao,Class 7B,F,11,146.7,12.11
8945,Prakash Sinha,Class 3A,M,16,158.2,20.55
8946,Lakshmi Pandey,Class 2B,M,15,139.4,68.79
8947,Arjun Khan,Class 9B,M,7,164.6,35.37
8948,Ankit Mishra,Class 1C,M,12,169.7,32.37
8949,Tanya Smith,Class 8C,M,7,165.2,67.28
8950,Geeta Chopra,Class 2B,M,13,164.9,28.95
8951,Kiran Mishra,  Class 12A  ,F,15,105.9,2.58
8952,Sneha Reddy,Class 4B,F,8,166.6,16.6
8953,Tanya Nair,Class 10C,F,7,189.1,59.15
8954,Sunita Nair,Class 11B,M,10,133.5,93.03
8955,James Tiwari,Class 1A,F,15,101.6,28.34
8956,N/A,Class 1A,M,5,131.1,28.91
8957,Ravi Bajaj,Class 10C,M,17,131.9,6.67
8958,Rohan Sharma,Class 7C,F,17,131.0,86.95
8959,Tanya Khan,Class 10B,M,11,180.7,25.16
8960,Asha Dubey,Class 12C,M,7,143.4,66.13
8961,Suresh Pandey,Class 2C,M,18,152.4,34.06
8962,Asha Sharma,Class 7C,F,14,119.1,43.8
8963,Mohammed Dubey,Class 6C,M,9,152.1,6.66
8964,Asha Menon,Class 7C,F,9,149.1,50.71
8965,Sunita Shukla,Class 4C,F,10,147.0,61.1
8966,Fatima Gupta,Class 3A,F,8,175.2,44.1
8967,Neha Dubey,,F,11,102.1,12.94
8968,Meera Pandey,Class 10C,F,10,119.0,34.93
8969,Sanjay Reddy,Class 8C,F,14,113.9,40.69
8970,Rahul Dubey,Class 9A,F,7,180.2,86.03
8971,Geeta Bajaj,Class 8B,M,5,176.4,55.45
8972,Fatima Sharma,Class 4A,F,10,124.1,84.62
8973,Fatima Shukla,Class 3B,M,6,196.8,97.54
8974,Ravi Pandey,Class 5B,F,18,,71.76
8975,Rohan Singh,Class 1A,F,17,186.7,80.19
8976,Meera Chopra,Class 11A,M,13,146.9,81.09
8977,Priya Shukla,Class 8A,F,6,112.9,7.57
8978,Neha Khan,Class 7C,F,18,129.0,35.65
8979,Vijay Sinha,Class 5C,,11,106.8,47.03
8980,David Khan,Class 8C,Male,6,165.9,61.57
8981,Priya Smith,Class 11B,M,18,103.7,5.87
8982,Kavya Chopra,Class 8C,F,18,141.7,42.62
8983,David Sharma,Class 3B,F,5,118.7,76.66
8984,Kavya Joshi,Class 10C,F,10,168.2,20.55
88,Kiran Reddy,Class 6C,M,9,190.5,3.38
8986,Sanjay Pillai,Class 1C,M,16,127.3,66.25
8987,Asha Patel,Class 11A,F,8,129.7,?
8988,Tanya Bajaj,Class 11A,F,11,123.6,10.37
8989,Tanya Patel,Class 10A,F,17,125.8,80.74
8990,Divya Bajaj,Class 5A,M,16,129.6,19.96
8991,Pooja Iyer,Class 1B,F,6,166.0,82.21
8992,James Menon,Class 5B,M,17,-10,A+
8993,Sunita Joshi,Class 12C,M,18,162.8,49.2
8994,Ankit Khan,Class 10A,M,abc,192.1,2.09
8995,David Reddy,Class 11B,M,5,110.3,54.44
8996,Fatima Patel,Class 4A,F,10,196.5,83.08
8997,  Sunita Rao  ,Class 9A,F,13,173.4,86.66
8998,Divya Mishra,Class 1C,F,10,136.2,47.38
8999,Vijay Verma,Class 2A,X,15,,72.8
9000,Meera Gupta,Class 9A,M,11,116.5,61.96
9001,Pooja Das,Class 6B,F,12,100.4,40.97
9002,Ankit Menon,Class 12C,M,15,146.6,52.75
9003,Vijay Khan,Class 9B,M,6,117.5,5.75
9004,Ravi Patel,Class 6C,M,12,170.5,74.76
9005,Neha Tiwari,  Class 9B  ,M,10,124.6,80.19
9006,Kavya Reddy,Class 12C,F,12,167.1,36.09
9007,Fatima Gupta,Class 11C,F,5,186.2,55.57
9008,Kiran Bajaj,Class 4B,M,9,116.8,74.38
9009,David Tiwari,Class 11B,M,11,149.3,17.23
9010,  Asha Pandey  ,Class 1C,F,6,145.1,36.37
9011,Rahul Sharma,Class 1C,M,7,106.3,12.17
9012,Priya Nair,Class 2B,M,13,126.2,93.22
9013,Vijay Patel,Class 7C,M,8,168.1,18.73
9014,Fatima Bajaj,Class 6A,F,16,154.2,96.7
9015,Rahul Sharma,Class 7A,M,14,143.3,34.71
9016,Ankit Pandey,Class 10B,M,10,192.6,16.5
9017,Geeta Pillai,Class 6A,M,7,103.6,27.79
9018,Geeta Menon,Class 6B,M,10,192.9,57.58
9019,Ravi Gupta,Class 10B,F,12,N/A,26.45
9020,Sanjay Sharma,Class 5C,F,18,183.3,40.94
9021,Sneha Shukla,Class 8B,M,7,181.5,95.81
9022,Suresh Pillai,Class 6A,F,11,197.9,71.54
9023,Divya Mishra,Class 2C,M,7,100.0,3.57
9024,James Bajaj,Class 2C,M,14,135.0,89.53
9025,James Reddy,Class 11B,F,14,177.8,29.62
9026,Divya Chopra,Class 9B,F,,179.1,21.21
9027,Sunita Tiwari,Class 3A,F,6,102.2,66.6
9028,Mohammed Shukla,Class 2B,M,7,133.7,65.83
9029,Ravi Dubey,Class 11A,M,11,121.4,19.13
9030,Ravi Gupta,Class 11C,M,8,102.4,101
9031,Mohammed Pillai,Class 7A,M,6,109.1,97.16
9032,Rahul Pandey,Class 7A,f,10,173.9,97.86
9033,Sanjay Khan,Class 7B,M,10,131.4,72.47
9034,Neha Singh,Class 3A,M,6,158.3,N/A
9035,Nikhil Pandey,Class 12A,F,16,160.3,70.54
9036,Tanya Das,Class 4B,F,14,N/A,75.88
9037,Pooja Patel,Class 10A,Male,9,143.4,5.35
9038,James Mishra,Class 9B,F,7,157.8,54.83
9039,Sunita Joshi,Class 1C,M,9,117.7,12.25
9040,Sanjay Mishra,Class 2B,F,7,149.1,11.37
9041,Sanjay Sharma,  Class 6A  ,F,6,160.0,70.32
9042,Sarah Smith,Class 9C,F,6,173.8,44.28
9043,Sarah Shukla,Class 11A,F,8,197.4,28.41
9044,Asha Smith,,F,17,116.4,83.66
9045,Mohammed Sharma,Class 7B,F,17,181.5,2.65
9046,Nikhil Smith,Class 2C,F,6,999.9,75.24
9047,Sarah Sharma,Class 9C,F,6,118.1,91.16
9048,Sneha Smith,Class 2A,M,10,128.7,87.89
9049,Prakash Dubey,Class 3A,M,9,160.1,56.32
9050,Chen Joshi,Class 1B,F,8,154.8,74.54
9051,Nikhil Joshi,Class 9B,M,11,128.5,78.0
9052,David Singh,Class 10A,,15,193.5,11.77
9053,Arun Gupta,Class 7A,M,14,168.0,17.61
14,Ravi Tiwari,Class 3B,F,7,111.3,42.95
9055,Meera Reddy,Class 9C,M,18,180.6,58.51
9056,Rohan Menon,Class 6C,M,8,113.8,78.78
9057,Rahul Pillai,Class 12A,M,14,199.3,78.36
9058,Asha Iyer,Class 12A,F,11,134.9,53.01
9059,Sarah Dubey,Class 4B,M,9,149.4,81.07
9060,Geeta Sinha,Class 10A,F,11,185.1,99.64
9061,Meera Pillai,Class 4C,M,16,176.7,40.05
9062,Pooja Gupta,Class 4A,m,10,115.8,90.52
9063,Meera Chopra,Class 11B,M,12,135.7,4.88
9064,Sunita Joshi,  Class 5C  ,F,5,102.9,62.01
9065,Meera Singh,Class 10B,F,18,146.1,30.59
9066,Sneha Iyer,Class 5C,F,17,158.0,56.43
9067,Nikhil Sharma,Class 8C,F,11,191.5,23.11
9068,Prakash Pandey,Class 12C,M,9,183.7,5.15
9069,Sunita Das,Class 11B,M,15,103.7,92.29
9070,Lakshmi Gupta,Class 7A,M,6,142.0,41.15
9071,Chen Nair,Class 5A,M,13,115.8,65.09
9072,Geeta Shukla,Class 11C,F,13,135.6,16.04
9073,Meera Nair,Class 7A,M,11,176.7,36.47
9074,Kavya Smith,Class 7A,M,14,172.7,101
9075,Tanya Gupta,Class 10C,F,13,153.8,21.58
9076,Sunita Patel,Class 7C,F,11,120.5,44.96
9077,Sarah Verma,Class 11A,M,9,181.1,49.95
9078,Vijay Das,Class 8B,M,12,177.7,70.8
9079,Mohammed Rao,Class 10B,,10,131.1,68.3
9080,Sanjay Singh,Class 6B,F,15,134.1,60.38
9081,Sanjay Smith,Class 8C,X,13,162.5,17.33
9082,Kiran Menon,Class 10C,F,9,118.9,72.05
9083,Pooja Singh,Class 5A,F,17,113.6,7.95
9084,Mohammed Nair,Class 4A,,15,128.1,33.22
9085,  Tanya Tiwari  ,Class 9A,F,16,199.0,87.46
9086,David Patel,Class 3A,M,5,150.9,73.77
9087,Nikhil Verma,Class 11A,M,18,167.2,A+
9088,  Chen Pandey  ,Class 12C,F,11,151.7,53.21
9089,TBD,Class 6C,M,7,141.1,47.11
9090,Ankit Menon,Class 6A,F,18,139.0,83.91
9091,Sunita Patel,Class 12C,M,18,175.0,4.94
9092,Tanya Singh,  Class 9C  ,F,9,151.8,60.8
9093,Fatima Sinha,Class 9C,M,7,113.1,15.35
9094,Divya Singh,Class 1A,M,6,192.1,50.5
9095,Rohan Sharma,Class 11C,M,5,131.2,14.28
9096,Vijay Sharma,  Class 7C  ,M,9,999.9,12.13
9097,Geeta Mishra,Class 12B,F,18,173.1,81.48
9098,Vijay Das,Class 8C,M,6,133.7,7.27
9099,Mohammed Verma,Class 10A,M,12,199.4,22.75
9100,Neha Singh,Class 2A,M,18,171.0,19.03
9101,Tanya Pandey,Class 5C,F,13,134.8,5.52
9102,Asha Gupta,Class 1A,M,16,159.2,93.31
9103,Mohammed Patel,Class 3B,M,14,116.9,57.01
9104,Mohammed Khan,Class 5C,F,6,143.6,89.87
9105,Sarah Sharma,Class 2B,M,10,154.4,17.23
9106,Sneha Pillai,Class 3A,M,11,141.8,86.18
9107,Nikhil Patel,Class 5C,F,11,153.4,92.42
9108,James Joshi,  Class 6B  ,M,11,104.1,0.86
9109,,Class 4C,F,15,189.6,38.19
9110,Sanjay Rao,,M,12,156.8,87.37
9111,Neha Verma,Class 1B,M,8,162.2,7.75
9112,Sneha Khan,Class 5A,M,18,146.7,97.21
9113,Rahul Joshi,Class 9A,M,14,179.9,25.66
9114,Priya Das,Class 10C,M,18,135.0,28.12
9115,Lakshmi Chopra,Class 1A,F,18,,96.26
9116,Sunita Chopra,Class 6B,M,18,112.8,84.17
9117,Lakshmi Shukla,Class 3B,M,15,116.6,47.02
9118,Asha Rao,Class 9A,F,17,148.7,39.14
9119,Sneha Verma,Class 4B,F,5,175.3,27.38
9120,Sneha Das,Class 4A,M,7,189.8,20.9
9121,Kavya Smith,Class 11C,M,11,181.7,60.72
9122,Neha Patel,Class 3B,M,14,tall,47.54
9123,Rohan Pandey,Class 7C,M,11,167.0,45.23
9124,Mohammed Khan,,F,17,121.8,93.9
9125,Geeta Gupta,Class 5B,F,6,180.3,62.51
9126,Sanjay Mishra,Class 4B,M,15,172.2,47.81
9127,Sunita Sinha,Class 1A,F,11,108.4,89.71
9128,Mohammed Menon,Class 2B,F,12,159.3,83.59
9129,Kiran Kumar,  Class 1A  ,F,16,147.6,6.67
9130,Chen Singh,Class 4B,,13,131.6,96.15
9131,Kiran Khan,Class 11C,F,14,142.4,34.78
9132,Kavya Das,Class 4B,F,150,100.5,67.41
9133,Vijay Sinha,Class 11B,M,17,127.0,55.05
9134,Priya Joshi,Class 2A,F,10,124.6,6.63
9135,Rohan Das,Class 3A,M,5,147.7,67.58
9136,Mohammed Smith,Class 12B,F,9,175.4,63.87
9137,Priya Rao,Class 10B,M,13,186.8,5.05
9138,Vijay Das,Class 4C,F,11,136.6,74.65
9139,Prakash Patel,Class 4C,M,17,172.8,60.17
9140,,Class 4A,F,13,,59.93
9141,Arjun Shukla,Class 10A,M,,117.7,11.16
9142,Sneha Gupta,Class 12A,M,13,152.8,63.66
9143,Meera Das,Class 2A,f,9,181.6,
9144,Geeta Pandey,Class 4A,M,15,124.0,25.47
9145,Asha Chopra,Class 6B,M,13,150.2,35.34
9146,Lakshmi Dubey,Class 11C,F,6,151.8,56.66
9147,Ravi Das,Class 11A,,14,133.2,99.57
9148,Vijay Dubey,Class 12C,M,6,165.2,90.83
9149,Arun Menon,,M,9,162.2,23.27
9150,Asha Gupta,Class 3A,M,6,181.8,84.66
9151,Chen Mishra,Class 7B,M,6,138.9,55.64
9152,Rahul Khan,Class 11B,F,7,191.6,65.88
9153,Chen Sharma,Class 11B,F,6,119.6,54.27
9154,Sneha Sharma,Class 7C,M,18,102.2,97.69
9155,Sunita Smith,Class 5A,M,16,196.1,49.93
9156,Arun Singh,Class 10C,F,6,107.6,23.12
9157,Rahul Pandey,Class 4B,M,13,195.6,90.68
9158,Fatima Nair,Class 1A,M,5,109.9,999
9159,Suresh Dubey,Class 8A,F,13,132.0,999
9160,James Pillai,Class 7C,F,8,--,86.53
9161,Sarah Khan,Class 6A,M,9,150.6,81.51
9162,Geeta Mishra,Class 7C,M,16,198.5,23.07
9163,Rohan Verma,Class 10A,Female,14,125.4,92.44
9164,Sneha Sharma,Class 12B,M,16,152.5,88.24
9165,Priya Verma,Class 8C,M,12,127.9,73.65
9166,Prakash Patel,Class 2A,F,10,182.8,4.51
9167,Kiran Dubey,Class 6A,F,--,165.4,78.5
9168,Arun Patel,Class 4A,F,7,166.0,37.97
9169,Arun Singh,Class 6B,M,9,129.8,38.24
9170,James Khan,Class 9B,M,6,164.1,95.24
9171,James Pandey,  Class 3B  ,M,15,165.0,50.47
9172,Nikhil Iyer,Class 2C,F,8,164.8,58.33
9173,Prakash Nair,Class 2C,F,9,114.2,35.69
9174,Chen Iyer,Class 4A,M,18,189.7,30.43
9175,Ravi Pillai,Class 8B,F,6,147.2,11.01
9176,Prakash Pillai,Class 8C,Female,10,152.8,42.58
9177,Sunita Khan,Class 3C,F,10,186.4,61.46
9178,Kavya Iyer,Class 7B,M,6,104.6,41.5
9179,Kavya Sharma,Class 7A,M,11,152.1,27.94
9180,Sarah Patel,Class 8C,M,10,124.2,23.09
9181,Geeta Das,Class 2A,M,7,138.2,60.09
9182,Rahul Rao,Class 12A,F,14,110.3,7.06
9183,Asha Kumar,Class 9C,F,15,192.1,3.3
9184,Sneha Patel,Class 8C,F,7,131.7,72.02
9185,Sunita Menon,Class 1A,M,5,160.0,8.75
9186,Sneha Sharma,Class 7B,F,6,139.3,2.54
9187,James Joshi,Class 1B,M,10,180.3,67.19
9188,David Kumar,Class 2C,M,10,100.4,40.34
9189,Asha Rao,Class 6B,F,5,171.6,4.63
9190,Nikhil Reddy,Class 11B,F,7,194.2,93.07
9191,Sunita Joshi,Class 7B,F,16,156.3,10.74
9192,Sneha Smith,Class 3C,F,14,159.3,52.81
9193,Kiran Bajaj,Class 12A,F,8,174.1,78.49
9194,Rohan Pandey,Class 4C,M,10,185.1,94.51
9195,Ravi Menon,Class 10B,M,13,128.3,83.11
9196,Fatima Pandey,Class 10C,M,17,114.1,41.61
9197,Rohan Rao,Class 2B,M,16,108.7,999
9198,Sanjay Menon,Class 5B,F,11,N/A,10.5
9199,Vijay Tiwari,Class 7B,M,17,179.4,15.75
9200,Fatima Tiwari,Class 2B,M,7,167.7,N/A
9201,Sarah Iyer,Class 2A,M,15,122.3,78.51
9202,Chen Verma,Class 5C,M,15,123.7,56.14
9203,Sneha Iyer,Class 1B,F,13,176.5,48.73
9204,Rahul Pandey,Class 9A,M,16,105.2,5.12
9205,Asha Dubey,Class 9C,F,17,117.1,99.48
9206,Tanya Sinha,Class 7A,M,12,199.6,28.64
9207,Asha Patel,Class 10B,F,14,189.4,14.57
9208,Sarah Dubey,Class 9C,F,6,143.6,73.46
9209,Kiran Kumar,Class 7A,M,11,165.9,67.11
9210,Sanjay Gupta,Class 2B,F,14,152.6,9.24
9211,Ravi Gupta,Class 12A,M,5,145.6,12.19
9212,,Class 10C,M,11,151.6,64.21
9213,David Chopra,Class 1C,F,9,101.5,59.27
9214,Mohammed Sharma,Class 5A,F,17,103.6,86.33
9215,Sarah Pillai,Class 2C,M,18,121.1,72.81
9216,Mohammed Reddy,Class 2A,M,abc,171.0,56.28
9217,Suresh Kumar,Class 10C,F,6,131.9,34.83
9218,Suresh Sharma,Class 6B,F,13,169.5,51.82
9219,Asha Verma,Class 3A,M,17,199.2,77.6
9220,David Sharma,Class 2C,F,6,125.3,23.72
9221,Geeta Sharma,Class 8C,f,99,N/A,89.3
24,Sarah Joshi,  Class 3B  ,F,7,146.2,63.2
9223,James Pillai,Class 10C,M,12,101.8,4.03
9224,Kavya Pillai,Class 12C,F,8,138.1,96.01
9225,Nikhil Nair,Class 4C,F,15,179.9,48.96
9226,Pooja Khan,Class 6C,Female,11,139.1,74.55
9227,Ankit Shukla,Class 1A,F,15,102.4,30.27
9228,Pooja Bajaj,  Class 9C  ,F,9,112.8,45.06
9229,Rohan Reddy,Class 4B,M,17,136.7,15.23
9230,Kavya Chopra,Class 7A,F,12,139.6,61.02
21,Prakash Khan,Class 5B,F,8,181.6,87.56
9232,Sunita Joshi,Class 1C,F,0,118.7,30.55
9233,Nikhil Khan,Class 7A,F,14,118.1,0.67
9234,Ravi Kumar,  Class 3B  ,M,10,193.5,6.76
9235,Suresh Mishra,Class 4C,F,17,170.6,57.41
9236,Arjun Pillai,Class 11A,M,6,104.0,11.85
9237,Geeta Rao,Class 6B,F,6,160.2,70.23
9238,Lakshmi Bajaj,Class 12B,,0,142.6,5.14
9239,Fatima Menon,Class 11A,F,12,188.6,42.51
9240,test,Class 6C,F,18,139.7,76.95
9241,Asha Dubey,Class 11A,M,6,147.6,27.17
9242,Asha Tiwari,Class 11B,M,9,186.8,28.5
9243,Asha Smith,Class 5C,F,15,107.4,59.29
9244,Ravi Pillai,Class 3B,M,12,145.0,58.88
9245,,Class 3B,F,12,195.7,74.72
9246,Mohammed Rao,Class 11B,F,14,140.2,93.37
9247,Nikhil Tiwari,Class 1B,F,10,179.3,26.68
9248,Divya Rao,Class 3A,F,10,131.3,34.66
9249,Pooja Pandey,Class 5A,M,6,118.3,26.21
9250,Asha Tiwari,Class 1C,F,14,109.3,84.2
9251,Sneha Khan,Class 12A,F,8,126.7,70.53
9252,Divya Khan,Class 3B,F,14,161.7,17.46
9253,Fatima Nair,Class 3C,F,12,197.9,48.57
9254,Pooja Reddy,Class 4B,F,6,156.5,
9255,Sanjay Dubey,Class 2B,F,6,137.1,80.97
9256,Prakash Sharma,Class 1C,M,12,189.8,15.13
9257,James Patel,Class 1B,M,16,139.5,59.97
9258,Meera Sharma,Class 12C,M,7,191.7,82.61
9259,Priya Das,Class 3B,F,10,150.6,69.76
9260,Sanjay Bajaj,Class 8B,F,9,155.7,39.93
9261,Kavya Iyer,Class 6C,F,17,109.0,74.15
9262,,Class 9B,F,8,153.3,
9263,,Class 12A,M,8,158.6,85.94
9264,Asha Reddy,Class 1C,F,16,141.8,38.45
9265,Arun Kumar,Class 2B,M,15,,22.26
9266,Tanya Tiwari,Class 12C,F,15,112.7,18.65
9267,Ankit Shukla,Class 8B,F,9,-10,68.15
9268,Lakshmi Iyer,Class 6C,M,15,193.6,96.46
9269,Rohan Tiwari,Class 2C,,18,125.5,98.47
9270,Divya Verma,Class 3A,F,13,101.3,73.5
9271,Prakash Pandey,,M,16,179.4,25.48
9272,Suresh Nair,Class 6A,M,6,131.7,3.7
9273,Pooja Smith,Class 11A,M,11,,50.1
9274,Arun Khan,Class 3A,F,10,125.3,40.83
9275,Ravi Nair,Class 2A,M,18,173.9,54.8
9276,Arjun Iyer,Class 11A,M,11,146.1,95.18
